INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
18229,64,2,126233,1,9,1,1,1,0,0,0,0,20,0,0
18230,42,1,79036,0,13,1,8,1,0,0,0,0,65,0,0
18231,60,1,327474,1,9,1,5,1,0,0,0,0,70,0,0
18232,44,2,145160,1,9,0,6,5,0,0,0,0,58,0,0
18233,67,5,37092,8,4,1,5,1,0,0,0,0,4,0,0
18234,45,2,129387,6,12,2,10,4,0,1,0,0,40,5,0
18235,53,1,33304,10,15,1,3,1,0,0,0,0,38,0,1
18236,37,2,359001,7,11,1,7,1,0,0,15024,0,50,0,1
18237,32,5,143162,12,6,1,5,2,0,1,0,0,40,0,0
18238,23,2,133515,1,9,0,4,0,0,1,0,0,35,0,0
18239,28,2,168901,0,13,1,3,1,2,0,0,0,40,20,0
18240,55,2,750972,8,4,1,6,1,0,0,0,0,41,0,0
18241,58,2,142924,3,14,0,0,0,0,1,0,0,24,0,1
18242,74,6,228075,5,10,1,1,1,0,0,20051,0,25,0,1
18243,27,2,91189,1,9,0,0,3,0,0,0,0,40,0,0
18244,37,2,290609,1,9,2,0,4,1,1,0,0,40,0,0
18245,22,5,31102,5,10,0,5,3,2,1,0,0,4,5,0
18246,44,1,216921,12,6,1,4,1,0,0,0,0,70,0,0
18247,23,2,120046,6,12,0,0,3,0,0,0,0,40,0,0
18248,41,2,324629,0,13,1,1,1,0,0,0,0,40,29,0
18249,45,2,81132,5,10,1,10,1,2,0,0,0,55,0,1
18250,29,2,160279,1,9,2,9,4,0,0,0,0,40,0,0
18251,33,2,229732,0,13,0,5,0,0,0,0,0,45,0,1
18252,61,4,144723,3,14,1,1,1,0,0,7298,0,60,0,1
18253,29,2,148431,6,12,1,5,2,4,1,7688,0,45,0,1
18254,22,2,160398,5,10,0,5,5,0,0,0,0,38,0,0
18255,28,2,129460,4,5,0,6,0,0,0,0,0,40,24,0
18256,30,2,252752,0,13,1,3,2,0,1,0,0,40,0,0
18257,20,2,58222,5,10,0,2,3,0,0,0,0,20,0,0
18258,28,5,424884,12,6,4,5,0,0,0,0,0,30,0,0
18259,45,2,114459,1,9,1,6,1,0,0,0,0,50,0,1
18260,19,5,46400,5,10,0,5,0,0,1,0,0,24,0,0
18261,42,2,223934,6,12,2,1,4,0,1,0,0,40,0,0
18262,34,2,84119,1,9,0,6,3,0,0,0,0,40,0,0
18263,31,2,159123,0,13,1,3,1,0,0,0,0,60,0,1
18264,23,2,195532,0,13,0,1,3,0,1,0,0,40,0,0
18265,50,2,191299,1,9,1,6,1,0,0,0,0,50,0,0
18266,40,2,198316,12,6,1,1,1,0,0,0,0,40,0,1
18267,57,2,162301,1,9,2,0,0,0,1,0,0,45,0,0
18268,35,2,143152,5,10,1,0,2,0,1,3908,0,27,0,0
18269,24,2,92609,0,13,0,1,3,0,0,0,0,45,0,0
18270,27,2,247819,5,10,0,0,0,0,1,0,0,15,0,0
18271,27,4,229223,5,10,0,11,3,0,1,0,0,40,0,1
18272,45,6,142719,1,9,1,5,1,0,0,0,0,40,0,0
18273,80,2,86111,9,16,1,3,1,0,0,0,0,30,0,0
18274,23,0,35633,5,10,0,4,0,0,0,0,0,50,0,0
18275,46,2,164749,5,10,1,1,1,0,0,0,0,40,0,1
18276,38,2,607848,0,13,1,5,1,0,0,0,0,40,0,1
18277,50,2,173630,1,9,2,5,0,0,0,0,0,60,0,0
18278,90,2,311184,0,13,1,5,1,0,0,0,0,20,5,0
18279,55,2,49737,5,10,1,5,1,0,0,0,0,50,0,0
18280,72,2,183616,1,9,1,1,2,0,1,0,0,50,8,0
18281,65,2,129426,5,10,6,0,0,0,1,0,0,40,0,0
18282,37,2,454915,12,6,2,6,0,0,0,0,0,40,0,0
18283,39,0,55568,1,9,1,0,2,0,1,0,0,40,0,0
18284,38,2,29874,7,11,1,6,1,0,0,0,0,40,0,0
18285,46,2,393715,5,10,1,1,1,0,0,15024,0,50,0,1
18286,50,2,143953,1,9,1,5,1,0,0,0,0,65,0,1
18287,54,2,90363,6,12,1,1,1,0,0,0,0,40,0,1
18288,40,2,53727,3,14,0,5,0,0,0,0,0,50,0,1
18289,30,2,130021,8,4,1,6,1,0,0,2829,0,40,0,0
18290,50,2,173630,1,9,1,8,1,0,0,0,0,35,0,0
18291,28,2,410351,5,10,0,6,0,0,0,0,0,30,0,0
18292,34,2,399386,7,11,1,6,1,0,0,0,0,53,0,0
18293,55,2,157932,1,9,2,2,0,0,0,0,0,40,0,0
18294,20,2,133061,1,9,0,2,3,0,0,0,0,40,0,0
18295,19,5,46400,5,10,0,5,0,0,1,0,0,32,0,0
18296,21,2,107895,5,10,0,0,0,0,0,0,0,35,0,0
18297,39,2,63021,5,10,2,4,0,0,1,0,0,20,0,0
18298,43,2,186144,1,9,1,6,1,0,0,0,0,40,0,1
18299,33,4,27959,1,9,0,4,4,3,0,0,0,40,0,0
18300,26,2,179569,5,10,0,0,0,0,1,0,0,40,0,0
18301,45,0,101299,9,16,1,3,1,0,0,0,0,40,0,1
18302,31,0,113129,5,10,0,4,3,0,1,0,0,65,0,0
18303,32,2,316470,11,3,1,6,1,0,0,0,0,60,4,0
18304,60,1,89884,1,9,1,5,1,0,0,0,0,50,0,0
18305,41,2,32121,1,9,1,9,1,0,0,0,0,40,0,1
18306,21,2,315303,5,10,0,4,3,1,0,0,0,20,0,0
18307,27,2,254500,5,10,2,0,4,1,1,0,0,36,0,0
18308,33,2,419895,11,3,2,2,4,0,0,0,0,40,4,0
18309,43,2,159549,1,9,1,6,1,0,0,0,0,40,0,0
18310,27,2,160786,2,7,1,6,1,0,0,0,1902,40,0,1
18311,18,1,258474,12,6,0,8,3,0,0,0,0,40,0,0
18312,48,1,370119,5,10,1,1,1,0,0,0,0,40,0,1
18313,37,2,50837,8,4,2,1,0,0,0,0,0,50,0,0
18314,58,2,137506,1,9,1,9,1,0,0,0,0,40,0,0
18315,57,2,548256,15,8,1,7,1,1,0,7688,0,40,0,1
18316,42,4,175642,0,13,0,0,0,0,1,99999,0,40,0,1
18317,24,2,183594,1,9,0,0,5,0,0,0,0,40,0,0
18318,26,2,341353,0,13,0,4,5,0,0,0,0,15,0,0
18319,43,6,247981,1,9,2,6,4,0,0,5455,0,50,0,0
18320,34,2,193565,2,7,1,6,1,0,0,0,0,40,0,0
18321,38,2,39606,0,13,1,1,2,0,1,0,0,40,0,0
18322,51,1,127149,2,7,1,8,1,0,0,0,0,45,0,1
18323,31,5,233371,1,9,1,5,2,1,1,0,0,45,0,0
18324,49,1,182752,9,16,1,3,2,0,1,0,0,35,0,1
18325,26,2,269060,0,13,0,0,3,0,1,0,0,40,0,0
18326,28,2,179949,1,9,2,7,4,1,1,0,0,20,0,0
18327,22,3,32950,5,10,1,5,1,0,0,0,1902,37,0,0
18328,26,2,160445,1,9,2,6,0,0,0,0,0,40,0,0
18329,45,2,223999,4,5,1,4,1,0,0,0,1848,40,0,1
18330,39,2,81487,5,10,2,1,4,0,1,0,625,40,0,0
18331,23,2,314539,1,9,1,5,1,0,0,0,0,40,0,0
18332,62,5,337721,1,9,1,5,1,0,0,0,0,8,0,0
18333,42,4,100793,0,13,1,3,1,0,0,0,0,60,0,1
18334,39,3,255407,1,9,1,6,1,0,0,0,0,40,0,0
18335,43,3,92775,7,11,2,6,0,0,0,0,0,40,0,0
18336,33,1,33308,5,10,0,8,0,0,0,0,0,70,0,0
18337,68,0,493363,0,13,1,1,1,0,0,0,0,20,0,0
18338,30,5,159589,3,14,1,5,1,0,0,0,0,46,0,1
18339,32,2,107218,0,13,0,0,0,2,0,0,0,40,0,0
18340,25,2,123586,5,10,0,0,4,4,0,0,0,40,0,0
18341,53,2,158352,11,3,1,4,5,0,1,0,0,24,13,0
18342,38,2,76317,7,11,1,1,1,0,0,0,0,55,0,1
18343,62,5,176753,1,9,1,5,1,0,0,0,0,40,0,0
18344,20,2,122346,1,9,0,9,3,0,0,0,0,40,0,0
18345,26,2,463194,1,9,1,6,1,0,0,0,0,40,0,0
18346,23,2,162228,1,9,0,7,3,0,0,0,0,40,0,0
18347,43,0,115005,1,9,2,10,0,0,1,0,0,40,0,0
18348,29,0,183285,5,10,0,11,0,0,0,0,0,36,0,0
18349,34,2,169605,12,6,4,4,4,0,1,0,0,36,0,0
18350,24,2,450695,5,10,0,5,3,0,0,0,0,35,0,0
18351,44,4,124692,3,14,1,3,1,0,0,0,0,35,0,1
18352,19,2,63918,5,10,0,0,0,0,0,0,0,40,0,0
18353,47,2,102569,0,13,1,0,1,0,0,0,0,40,0,1
18354,40,2,289309,5,10,2,4,0,0,1,0,0,48,0,0
18355,45,2,101825,1,9,6,5,4,0,1,0,0,45,0,0
18356,43,2,206833,1,9,4,2,4,1,1,0,0,45,0,0
18357,22,5,77873,4,5,0,5,0,0,0,0,0,30,0,0
18358,50,2,145333,9,16,2,3,5,0,0,10520,0,50,0,1
18359,72,5,194548,5,10,3,5,0,0,0,0,0,3,0,0
18360,29,2,206351,0,13,0,3,0,0,0,0,0,40,0,0
18361,47,2,198200,0,13,0,1,0,0,0,0,0,50,0,0
18362,24,2,140001,1,9,0,5,3,0,0,0,0,35,24,0
18363,22,5,287988,5,10,0,5,0,0,0,0,0,15,0,0
18364,21,2,143604,1,9,0,0,3,0,1,0,0,40,0,0
18365,30,1,146161,1,9,1,1,1,0,0,0,1887,50,0,1
18366,37,2,196529,5,10,6,4,0,0,1,2354,0,40,5,0
18367,74,1,192413,10,15,2,3,5,0,0,0,0,40,0,0
18368,70,1,139889,5,10,1,8,1,0,0,2653,0,70,0,0
18369,27,2,104917,7,11,1,6,1,0,0,0,0,40,0,0
18370,32,4,161478,0,13,2,0,4,2,1,0,0,46,0,0
18371,30,2,35644,2,7,1,2,1,0,0,0,0,50,0,0
18372,29,4,116751,7,11,2,11,4,0,0,0,0,56,0,0
18373,18,2,238867,2,7,0,2,3,0,0,0,1602,40,0,0
18374,31,2,265706,1,9,1,6,1,0,0,7298,0,40,0,1
18375,39,0,179668,5,10,1,11,1,0,0,0,0,70,0,0
18376,21,2,57951,5,10,0,4,3,0,1,0,0,30,0,0
18377,31,2,176711,1,9,1,7,1,0,0,0,0,38,0,0
18378,33,4,368675,5,10,1,11,1,0,0,0,0,40,0,0
18379,39,2,216149,10,15,2,3,0,0,0,0,0,70,0,1
18380,29,2,173851,1,9,1,6,1,0,0,0,0,40,0,0
18381,34,2,90705,5,10,1,10,1,0,0,0,1485,40,0,0
18382,52,0,216342,0,13,6,1,4,0,1,0,0,55,0,0
18383,35,2,140752,1,9,0,5,0,0,0,0,0,25,0,0
18384,33,2,116508,12,6,1,6,1,0,0,0,0,40,0,0
18385,40,5,224361,4,5,2,5,4,0,1,0,0,5,1,0
18386,43,2,180303,0,13,1,1,1,2,0,0,0,50,0,1
18387,66,5,196736,13,2,0,5,0,1,0,0,0,30,0,0
18388,51,4,110327,0,13,1,1,1,0,0,0,0,40,0,1
18389,36,2,185607,1,9,0,4,4,0,1,0,0,30,0,0
18390,17,4,244856,2,7,0,3,3,0,1,0,0,40,0,0
18391,32,2,198068,1,9,1,6,1,0,0,0,0,40,0,0
18392,39,2,97136,1,9,0,9,4,1,1,0,0,40,0,0
18393,19,6,164658,5,10,0,8,3,0,0,0,0,60,0,0
18394,54,2,235693,2,7,2,0,0,0,0,0,0,40,0,1
18395,45,2,197038,0,13,2,3,0,0,0,0,0,50,0,1
18396,47,4,97419,0,13,2,3,0,1,1,0,0,40,0,0
18397,49,1,208872,1,9,1,8,1,0,0,0,1672,98,0,0
18398,32,2,205528,1,9,2,0,4,0,1,0,0,40,0,0
18399,28,6,146042,1,9,1,6,1,0,0,0,0,50,0,0
18400,39,6,222641,0,13,1,5,1,0,0,0,0,40,0,0
18401,27,6,376936,1,9,0,5,0,0,0,0,0,50,0,0
18402,42,4,138077,3,14,1,3,2,0,1,0,0,38,0,1
18403,24,2,155913,0,13,1,3,1,0,0,0,0,44,0,0
18404,45,2,36006,0,13,1,6,1,0,0,0,0,45,0,1
18405,19,2,214678,1,9,0,4,3,0,0,0,0,30,0,0
18406,46,2,369538,12,6,1,7,1,0,0,0,0,40,0,1
18407,50,2,166565,1,9,1,7,1,0,0,0,0,40,0,0
18408,32,2,257043,1,9,0,0,0,0,1,0,0,42,0,0
18409,47,6,181130,10,15,1,3,1,0,0,99999,0,50,0,1
18410,69,5,254834,0,13,1,5,1,0,0,10605,0,10,0,1
18411,43,1,38876,1,9,1,8,1,0,0,0,0,50,0,0
18412,29,2,187073,0,13,0,6,0,0,0,0,0,40,0,0
18413,43,3,156996,10,15,1,3,1,2,0,0,2415,55,5,1
18414,90,2,313749,0,13,0,3,3,0,1,0,0,10,0,0
18415,41,2,331651,10,15,1,1,2,0,1,0,0,50,28,1
18416,24,2,243368,14,1,0,8,0,0,0,0,0,36,4,0
18417,24,2,32921,5,10,0,8,3,0,0,0,0,50,0,0
18418,24,2,117167,5,10,0,4,0,0,1,0,0,53,0,0
18419,35,2,401930,1,9,1,0,2,0,1,0,1887,42,0,1
18420,30,2,114691,0,13,0,0,5,0,0,0,0,40,0,0
18421,46,2,99385,0,13,4,1,4,0,1,0,0,40,0,0
18422,19,4,210308,5,10,0,0,3,0,1,0,1721,30,0,0
18423,39,2,252327,4,5,4,6,3,0,0,0,0,35,4,0
18424,43,2,90582,1,9,1,7,1,0,0,0,0,40,0,0
18425,35,2,190194,1,9,0,0,0,0,1,0,0,40,0,0
18426,65,2,264188,1,9,6,5,0,0,1,0,0,24,0,0
18427,34,2,243776,1,9,2,6,4,0,0,0,0,40,0,0
18428,41,2,67065,7,11,1,5,1,0,0,0,0,40,0,0
18429,24,1,204209,5,10,0,8,3,0,0,0,0,60,0,0
18430,24,2,226668,1,9,0,4,0,3,0,0,0,35,0,0
18431,34,6,174215,3,14,0,1,0,0,1,4787,0,45,25,1
18432,33,2,315143,1,9,1,5,1,0,0,0,0,40,1,1
18433,37,2,118681,1,9,0,9,0,0,0,0,0,38,6,0
18434,39,1,208109,1,9,1,7,1,0,0,0,0,60,0,1
18435,58,2,116901,1,9,2,4,4,0,1,0,0,25,0,0
18436,36,1,405644,1,9,1,6,1,0,0,0,0,35,4,0
18437,33,3,293550,5,10,1,10,2,0,1,4064,0,40,0,0
18438,42,4,328581,3,14,1,3,1,0,0,0,0,55,0,0
18439,31,2,217962,5,10,0,11,5,1,0,0,0,40,5,0
18440,57,2,158827,1,9,4,6,4,0,0,0,0,40,0,0
18441,67,3,65475,1,9,1,10,1,0,0,0,0,40,0,1
18442,23,2,159709,1,9,2,6,0,0,0,0,0,40,0,0
18443,35,2,140474,5,10,1,3,1,3,0,0,0,40,0,0
18444,43,2,144778,0,13,1,3,1,0,0,0,0,55,13,1
18445,39,1,83242,5,10,1,8,1,0,0,0,0,60,0,0
18446,36,2,143385,1,9,0,6,0,0,0,0,0,40,0,0
18447,29,4,167544,6,12,2,4,4,0,1,0,0,13,0,0
18448,25,2,122175,1,9,0,2,3,0,0,0,0,40,0,0
18449,54,2,378747,12,6,4,7,4,1,0,0,0,45,0,1
18450,24,2,230475,1,9,1,6,1,0,0,0,0,44,0,0
18451,50,6,120781,0,13,1,5,1,2,0,0,0,60,5,1
18452,70,2,206232,12,6,1,9,1,0,0,0,0,50,0,0
18453,61,2,298400,0,13,2,5,0,1,0,4787,0,48,0,1
18454,51,3,163671,0,13,1,1,1,0,0,0,1902,40,0,0
18455,38,1,140583,3,14,1,8,1,0,0,0,0,70,0,0
18456,51,2,137253,1,9,2,3,4,0,1,0,0,40,0,1
18457,28,2,246974,1,9,0,4,0,0,0,0,0,40,0,0
18458,66,1,182470,10,15,1,3,1,0,0,0,0,25,0,1
18459,57,6,107617,1,9,4,8,0,0,0,0,0,60,0,1
18460,44,6,116358,0,13,1,5,1,2,0,0,0,50,5,1
18461,29,2,250819,5,10,0,0,0,0,1,0,0,40,0,0
18462,21,2,196508,5,10,0,5,3,1,1,0,0,40,0,0
18463,42,2,367533,12,6,1,6,3,4,0,0,0,43,0,1
18464,74,2,188709,10,15,1,3,1,0,0,99999,0,50,0,1
18465,50,2,271160,5,10,2,5,0,0,1,0,0,40,0,0
18466,65,2,173674,1,9,2,4,5,0,1,0,0,14,0,0
18467,64,5,257790,1,9,2,5,4,0,1,0,0,38,0,0
18468,44,2,322391,2,7,4,4,4,1,1,0,0,30,0,0
18469,34,2,209691,7,11,1,3,1,0,0,4386,0,50,0,1
18470,17,2,104232,12,6,0,4,3,0,0,0,0,10,0,0
18471,17,5,86786,12,6,0,5,3,0,1,0,0,40,0,0
18472,43,2,88233,5,10,1,7,1,0,0,0,0,60,0,0
18473,32,2,240888,6,12,2,0,4,0,1,0,0,40,0,0
18474,54,2,169719,0,13,1,5,1,0,0,3103,0,40,0,1
18475,20,2,129240,5,10,0,0,3,0,1,0,0,20,0,0
18476,23,2,160968,5,10,0,3,3,0,0,0,0,10,0,0
18477,34,2,236861,1,9,1,4,1,0,0,0,0,45,0,0
18478,30,2,109282,5,10,0,5,3,0,0,0,0,20,0,0
18479,32,2,215047,8,4,1,9,1,0,0,0,0,40,0,0
18480,40,2,115932,0,13,1,3,1,0,0,0,0,60,38,1
18481,28,2,55360,5,10,0,6,0,1,0,0,0,40,0,0
18482,44,2,224658,1,9,1,6,1,0,0,0,0,45,0,1
18483,29,4,376302,7,11,1,10,2,0,1,0,0,35,35,1
18484,28,2,183597,9,16,0,3,0,0,0,594,0,50,10,0
18485,37,2,115289,5,10,1,1,1,0,0,0,0,40,0,0
18486,56,6,258883,5,10,1,6,1,0,0,0,0,40,0,0
18487,27,2,69132,0,13,0,3,0,0,0,0,0,40,0,0
18488,34,2,207301,1,9,2,9,4,0,1,0,0,20,0,0
18489,37,2,179671,1,9,2,6,0,0,0,0,0,40,0,0
18490,66,1,140456,0,13,1,5,1,0,0,0,0,40,0,1
18491,19,2,327397,1,9,0,3,3,0,0,0,0,30,0,0
18492,60,2,200235,7,11,2,3,4,0,1,0,0,40,0,0
18493,54,1,108435,5,10,1,7,1,0,0,2829,0,30,0,0
18494,47,2,195978,1,9,1,6,1,0,0,0,0,40,0,1
18495,47,2,329144,5,10,2,3,0,0,0,0,0,48,0,1
18496,48,6,250674,7,11,1,6,1,0,0,0,0,60,0,0
18497,57,5,176897,1,9,1,5,1,0,0,0,0,60,0,0
18498,50,6,132716,5,10,1,1,1,0,0,0,0,50,10,1
18499,62,2,174201,4,5,6,4,4,1,1,0,0,25,0,0
18500,45,2,167617,5,10,1,4,1,0,0,0,0,40,0,0
18501,55,4,254949,1,9,1,2,1,0,0,0,0,40,0,0
18502,62,2,319582,1,9,6,5,0,0,1,0,0,32,0,0
18503,25,2,248990,12,6,1,9,1,0,0,0,0,40,26,0
18504,49,2,144396,2,7,2,1,0,0,1,0,0,38,0,0
18505,32,0,200469,5,10,0,11,4,1,1,3887,0,40,0,0
18506,25,3,55636,1,9,0,2,0,3,0,0,0,40,0,0
18507,39,2,185624,5,10,1,9,1,0,0,0,0,50,0,0
18508,27,4,125442,5,10,1,1,1,0,0,0,0,50,0,0
18509,43,2,160943,1,9,1,4,1,1,0,0,0,40,0,1
18510,30,2,243841,1,9,2,4,5,2,1,0,0,40,5,0
18511,21,2,34616,5,10,0,5,3,0,1,0,0,20,0,0
18512,33,2,235847,10,15,1,1,2,0,1,0,0,40,0,1
18513,33,2,174789,5,10,0,0,0,0,0,0,0,50,0,0
18514,33,2,280111,2,7,0,0,4,1,1,0,0,38,0,0
18515,70,2,236055,8,4,6,4,0,0,1,0,0,35,0,0
18516,25,2,237865,5,10,0,4,3,1,0,0,0,42,0,0
18517,17,2,194612,2,7,0,4,3,0,0,0,0,25,0,0
18518,20,2,173851,5,10,0,8,3,0,0,0,0,40,0,0
18519,19,2,372483,5,10,0,4,5,1,0,0,0,35,0,0
18520,71,3,422149,5,10,1,1,1,0,0,20051,0,40,0,1
18521,31,2,174201,6,12,1,1,1,0,0,0,0,40,0,0
18522,26,2,272618,0,13,1,5,1,0,0,0,0,55,0,0
18523,52,2,74660,3,14,1,1,1,0,0,0,0,40,0,0
18524,26,2,201481,0,13,0,1,0,0,1,0,0,40,0,0
18525,38,2,175232,1,9,2,9,0,0,0,0,0,45,0,0
18526,25,2,336440,5,10,0,4,0,0,0,0,0,40,0,0
18527,22,2,46645,0,13,0,3,0,0,1,0,0,9,0,0
18528,48,0,31141,5,10,1,11,1,0,0,0,1902,40,0,1
18529,53,2,281425,1,9,1,6,1,0,0,0,0,40,0,1
18530,30,1,31510,6,12,2,6,0,0,0,0,0,50,0,0
18531,44,2,310255,5,10,1,6,1,0,0,0,0,60,0,1
18532,32,3,82393,0,13,1,3,1,2,0,0,0,56,0,1
18533,59,1,190514,2,7,1,6,1,0,0,0,0,20,0,0
18534,49,2,165513,5,10,2,2,4,1,1,0,0,40,0,0
18535,65,5,178931,1,9,1,5,1,3,0,3818,0,40,0,0
18536,31,2,226696,1,9,0,6,0,0,0,0,0,50,0,1
18537,53,2,195813,11,3,1,6,1,4,0,5178,0,40,6,1
18538,44,2,165815,4,5,0,9,0,0,0,0,0,40,0,0
18539,36,2,123983,0,13,1,3,1,2,0,0,0,55,28,1
18540,36,2,235371,1,9,0,5,0,0,1,0,0,40,0,0
18541,37,2,147258,4,5,1,9,1,0,0,0,0,50,0,1
18542,63,5,222289,0,13,1,5,1,0,0,7688,0,54,0,1
18543,67,6,171564,1,9,1,3,2,0,1,20051,0,30,8,1
18544,29,2,255949,0,13,0,5,4,1,0,0,0,40,0,0
18545,52,2,186272,1,9,2,5,0,0,0,0,0,40,0,0
18546,37,2,282872,1,9,1,6,1,0,0,0,1628,40,0,0
18547,21,2,111676,5,10,0,4,0,0,1,0,0,40,0,0
18548,36,2,199501,5,10,2,1,4,1,1,0,0,38,0,0
18549,24,2,151443,1,9,0,9,5,1,1,0,0,30,0,0
18550,31,2,145935,1,9,0,1,3,1,0,0,0,40,0,0
18551,54,3,230387,1,9,6,0,4,0,1,0,0,35,0,0
18552,44,2,127592,0,13,1,10,1,0,0,0,0,40,0,0
18553,18,2,210828,5,10,0,2,3,4,0,0,0,30,0,0
18554,41,2,297186,1,9,1,7,2,0,1,0,0,40,0,0
18555,37,6,116554,3,14,2,1,0,0,1,0,0,70,0,0
18556,30,2,144593,1,9,0,4,0,1,0,0,0,40,5,0
18557,26,0,147719,0,13,0,3,0,2,0,0,0,20,3,0
18558,68,1,89011,9,16,1,3,1,0,0,0,0,50,9,0
18559,31,2,38158,5,10,1,5,1,0,0,0,0,40,0,0
18560,48,2,178686,1,9,2,6,0,0,0,0,0,40,0,0
18561,80,5,172826,1,9,1,5,1,0,0,0,0,8,0,0
18562,26,2,155752,5,10,1,9,1,1,0,0,0,40,0,0
18563,63,2,100099,4,5,1,7,1,0,0,0,0,40,0,0
18564,19,2,231688,5,10,0,9,3,0,0,0,0,20,0,0
18565,30,5,147215,5,10,0,5,3,0,1,0,0,30,0,0
18566,42,6,50122,1,9,1,5,1,0,0,0,0,60,0,0
18567,64,3,86837,6,12,1,4,1,2,0,0,0,40,0,1
18568,32,2,113364,0,13,0,7,0,0,0,0,0,40,0,0
18569,50,2,289390,1,9,1,6,1,0,0,0,0,47,0,0
18570,73,2,77884,1,9,1,8,1,2,0,0,0,40,12,0
18571,32,2,390157,0,13,0,3,0,1,1,0,0,40,0,0
18572,53,2,89587,5,10,1,7,1,0,0,7298,0,45,0,1
18573,58,2,234328,0,13,2,5,0,0,0,0,0,40,0,0
18574,37,4,365430,5,10,1,6,1,0,0,5178,0,40,0,1
18575,24,2,410439,5,10,0,6,3,0,0,0,0,15,0,0
18576,53,2,129525,0,13,1,1,1,0,0,0,0,50,0,1
18577,23,2,166527,5,10,0,1,3,4,1,0,0,40,0,0
18578,42,5,109912,6,12,0,5,5,0,1,0,0,40,0,0
18579,30,2,210906,1,9,1,1,5,0,1,0,0,40,0,0
18580,38,2,405284,0,13,0,4,3,0,1,0,0,35,0,0
18581,28,2,138269,1,9,0,6,0,0,0,0,0,40,0,0
18582,19,2,25429,15,8,0,4,3,0,1,0,0,20,0,0
18583,45,2,231672,1,9,1,9,1,1,0,0,0,40,0,0
18584,26,2,258550,0,13,0,0,3,0,0,0,0,40,0,0
18585,33,2,268147,4,5,0,5,4,0,1,0,0,40,0,0
18586,29,2,54411,1,9,0,8,0,0,0,0,0,50,5,0
18587,54,2,37289,3,14,1,1,2,0,1,0,0,55,0,1
18588,23,2,157951,5,10,0,1,0,0,1,0,0,50,0,0
18589,43,6,225165,1,9,1,5,1,0,0,0,0,55,0,1
18590,37,2,238049,4,5,0,13,0,0,1,0,0,30,24,0
18591,31,2,197252,8,4,1,4,1,0,0,0,0,40,4,0
18592,56,6,216636,15,8,1,1,1,0,0,0,1651,40,0,0
18593,25,2,183575,2,7,0,6,3,0,0,0,0,40,0,0
18594,17,2,19752,2,7,0,4,3,1,1,0,0,25,0,0
18595,37,2,103925,1,9,6,0,4,0,1,0,0,68,0,0
18596,60,2,31577,7,11,1,10,1,0,0,0,0,40,0,0
18597,59,3,61298,0,13,3,1,0,0,1,0,0,40,0,0
18598,59,3,190541,1,9,1,6,1,0,0,0,0,40,0,1
18599,46,1,366089,10,15,1,3,1,0,0,15024,0,40,0,1
18600,28,5,389857,1,9,1,5,5,0,0,0,0,16,0,0
18601,33,5,192644,1,9,0,5,0,0,0,0,0,40,0,0
18602,24,2,216129,1,9,0,6,3,0,0,0,1408,50,0,0
18603,29,2,51944,1,9,1,4,2,0,1,4386,0,40,0,1
18604,33,1,67482,7,11,2,4,4,0,1,0,0,99,0,0
18605,29,5,108775,1,9,1,5,1,0,0,0,0,40,23,0
18606,23,0,279243,5,10,0,11,0,0,0,0,0,40,0,0
18607,20,2,278391,5,10,0,0,3,0,0,0,0,25,35,0
18608,60,2,349898,1,9,6,4,0,0,1,0,0,44,0,0
18609,44,2,219441,12,6,0,5,4,4,1,0,0,35,23,0
18610,18,2,173255,1,9,0,7,3,0,0,1055,0,25,0,0
18611,52,3,29623,15,8,0,4,4,1,1,0,0,40,0,0
18612,31,2,217460,1,9,2,6,0,0,0,0,0,45,0,0
18613,30,2,163604,0,13,6,3,4,0,1,0,0,55,0,1
18614,33,2,163110,1,9,1,2,1,0,0,3781,0,40,0,0
18615,20,2,238685,5,10,0,4,0,0,1,0,0,32,0,0
18616,27,5,251854,0,13,1,5,2,1,1,0,0,35,5,1
18617,33,2,213308,7,11,4,0,3,1,1,0,0,50,0,0
18618,25,2,193773,1,9,0,4,0,1,1,0,0,35,0,0
18619,63,2,114011,1,9,4,6,0,0,1,0,0,20,0,0
18620,63,1,52144,5,10,6,1,0,0,0,0,0,35,0,0
18621,43,2,347934,1,9,4,5,0,0,1,0,0,30,0,0
18622,58,2,293399,2,7,6,9,0,0,1,0,0,40,0,0
18623,70,5,118630,7,11,6,5,4,0,1,0,0,35,0,0
18624,35,2,127306,7,11,0,0,3,0,1,14344,0,40,0,1
18625,42,2,366180,5,10,1,1,1,0,0,0,0,55,0,1
18626,20,4,188950,5,10,0,11,3,0,0,0,0,25,0,0
18627,35,2,189382,1,9,2,6,0,0,0,0,0,40,0,0
18628,62,2,24515,4,5,1,1,1,0,0,0,0,40,0,0
18629,41,2,283116,1,9,2,6,4,0,1,1506,0,50,0,0
18630,43,1,182217,0,13,1,3,2,0,1,0,0,35,0,0
18631,19,2,552354,15,8,0,9,3,0,0,0,0,40,0,0
18632,46,2,163021,1,9,0,0,3,0,1,0,0,40,0,0
18633,47,2,61885,0,13,1,3,1,0,0,15024,0,50,0,1
18634,36,1,182898,0,13,1,1,1,0,0,7298,0,40,0,1
