INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
833,17,0,117798,7,6,0,4,0,0,0,0,0,20,0,0
834,61,0,137554,9,4,1,2,4,0,0,0,0,40,0,0
835,44,1,71556,4,14,1,8,4,0,0,0,0,50,2,1
836,38,0,257416,12,5,1,11,4,1,0,0,0,40,0,0
837,40,0,195617,6,10,3,1,3,0,1,0,0,20,0,0
838,32,0,236318,6,10,1,8,4,0,0,0,0,32,0,0
839,46,0,42251,6,10,1,8,4,0,0,0,0,45,0,1
840,50,0,257933,6,10,2,0,2,0,1,0,0,40,0,0
841,36,5,109133,1,13,1,8,4,0,0,0,0,50,0,1
842,30,5,261943,11,7,5,2,2,0,0,0,0,30,28,0
843,33,0,139057,4,14,1,5,4,4,0,0,0,50,0,1
844,36,0,237943,1,13,1,3,4,0,0,0,1977,45,0,1
845,85,0,98611,1,13,1,1,4,0,0,0,0,3,29,0
846,62,0,128092,0,9,4,0,2,0,1,0,0,32,0,0
847,24,0,284317,1,13,0,6,2,0,1,0,0,32,0,0
848,48,1,185041,0,9,1,2,4,0,0,7298,0,50,0,1
849,58,4,223214,0,9,1,4,4,0,0,0,0,40,0,0
850,45,1,173664,1,13,1,1,4,0,0,0,0,45,0,1
851,66,0,269665,0,9,4,1,2,0,1,0,0,25,0,0
852,37,0,121521,5,15,1,3,4,0,0,15024,0,45,0,1
853,55,0,199713,12,5,1,2,4,0,0,0,0,48,0,0
854,39,5,193689,0,9,0,1,2,0,0,0,0,65,0,0
855,58,1,181974,2,16,0,3,2,0,1,0,0,99,2,0
856,50,0,485710,2,16,2,3,2,0,1,0,0,50,0,0
857,28,0,185647,6,10,2,7,2,0,0,0,0,50,0,0
858,34,0,30673,4,14,1,3,4,0,0,0,0,55,0,0
859,41,6,160467,4,14,2,3,3,0,1,1506,0,40,0,0
860,36,0,186819,3,12,1,2,4,0,0,0,0,52,0,1
861,22,0,67234,0,9,0,7,3,0,0,0,0,45,0,0
862,35,0,30673,10,8,1,2,4,0,0,0,0,84,0,0
863,49,2,114648,10,8,2,2,5,1,0,0,0,40,0,0
864,21,0,182117,3,12,0,4,0,0,0,0,0,40,0,0
865,64,3,222966,9,4,1,4,1,1,1,0,0,40,0,0
866,41,0,201495,4,14,1,1,4,0,0,0,0,40,0,1
867,52,0,301229,8,11,3,8,3,0,1,0,0,40,0,0
868,32,0,157747,6,10,1,3,4,0,0,0,0,40,0,0
869,27,0,155382,6,10,0,4,2,0,1,0,0,25,0,0
870,48,0,268083,6,10,2,1,2,0,1,0,0,40,0,0
871,28,0,113987,0,9,1,6,1,0,1,0,0,40,0,0
872,24,0,216984,6,10,1,4,0,4,1,0,0,35,0,0
873,51,0,177669,6,10,1,8,4,0,0,0,0,60,0,0
874,32,0,164190,6,10,0,1,0,0,0,0,0,40,0,0
875,61,0,355645,0,9,1,8,4,1,0,0,0,40,0,0
876,60,2,134152,12,5,2,2,2,1,0,0,0,35,0,0
877,33,0,63079,0,9,2,0,3,1,1,0,0,40,0,0
878,42,5,217597,0,9,2,8,0,0,0,0,0,50,2,0
879,24,0,381895,11,7,2,6,3,0,1,0,0,40,0,0
880,82,2,403910,0,9,0,2,2,0,0,0,0,3,0,0
881,26,0,179010,6,10,0,2,2,0,0,0,0,65,0,0
882,18,0,436163,11,7,0,3,0,0,0,0,0,20,0,0
883,34,0,321709,0,9,0,4,2,0,1,0,0,28,0,0
884,57,0,153918,0,9,1,11,4,0,0,0,0,40,0,0
885,25,0,403788,0,9,0,2,5,1,0,0,0,40,0,0
886,34,0,60567,11,7,2,11,3,0,0,0,880,60,0,0
887,71,0,138145,12,5,1,4,4,0,0,0,0,40,0,0
888,35,4,79649,1,13,1,3,4,0,0,0,0,50,0,0
889,47,0,312088,0,9,1,2,4,0,0,0,0,40,0,0
890,50,0,208630,4,14,2,8,2,0,1,0,0,50,0,1
891,33,0,182401,7,6,0,0,2,1,0,0,0,40,0,0
892,38,0,32916,8,11,1,2,4,0,0,0,0,55,0,1
893,50,0,302372,1,13,1,3,4,0,0,0,0,40,0,0
894,45,0,155093,7,6,2,4,2,1,1,0,0,38,8,0
895,32,0,192965,0,9,3,8,2,0,1,0,0,45,0,0
896,39,0,107302,0,9,1,3,4,0,0,0,0,45,2,1
897,25,4,514716,1,13,0,0,0,1,1,0,0,40,0,0
898,20,0,270436,0,9,0,6,0,0,0,0,0,40,0,0
899,46,0,42972,4,14,1,3,1,0,1,0,0,22,0,1
900,40,0,142657,8,11,1,2,4,1,0,0,0,45,0,0
901,66,6,47358,7,6,1,2,4,0,0,3471,0,40,0,0
902,30,0,176175,8,11,2,0,3,0,1,0,0,24,0,0
903,36,0,131459,9,4,1,2,4,0,0,0,0,40,0,0
904,57,4,110417,0,9,1,2,4,0,0,99999,0,40,0,1
905,46,0,364548,6,10,1,1,4,0,0,0,0,48,0,1
906,27,0,177398,0,9,0,4,3,0,1,0,0,64,0,0
907,33,0,273243,0,9,1,2,4,1,0,0,0,40,0,0
908,58,0,147707,11,7,1,8,4,0,0,0,0,40,0,0
909,30,0,77266,0,9,2,11,2,0,0,0,0,55,0,0
910,26,0,191648,3,12,0,6,5,0,1,0,0,15,0,0
911,81,2,120478,8,11,2,2,3,0,1,0,0,1,2,0
912,32,0,211349,7,6,1,11,4,0,0,0,0,40,0,0
913,22,0,203715,6,10,0,0,0,0,0,0,0,40,0,0
914,31,0,292592,0,9,1,6,1,0,1,0,0,40,0,0
915,29,0,125976,0,9,3,8,3,0,1,0,0,35,0,0
916,35,2,320084,1,13,1,2,1,0,1,0,0,55,0,1
917,30,2,33811,1,13,0,2,2,4,1,0,0,99,0,0
918,34,0,204461,2,16,1,3,4,0,0,0,0,60,0,1
919,54,0,337992,1,13,1,1,4,4,0,0,0,50,7,1
920,37,0,179137,6,10,2,0,3,0,1,0,0,39,0,0
921,22,0,325033,10,8,0,9,0,1,0,0,0,35,0,0
922,34,0,160216,1,13,0,1,2,0,1,0,0,55,0,1
